transaction_amount,transaction_time,transaction_type,location_distance_km,is_international,past_fraud_history,fraud
1281.59,5,POS,71.23,0,5,0
1333.53,10,ATM,320.32,1,5,0
326.24,15,ATM,386.48,0,0,0
1130.61,7,Online,319.05,0,0,0
1543.48,10,Online,294.03,0,0,1
998.29,6,POS,114.71,0,5,0
25.19,23,POS,322.57,0,1,0
19.07,21,POS,167.43,0,4,1
714.7,18,POS,459.78,0,0,0
1852.46,9,ATM,326.86,0,4,0
458.12,8,POS,139.09,0,3,1
1269.09,3,ATM,236.46,0,1,0
444.93,22,Online,423.29,0,4,1
644.02,14,POS,167.73,0,5,1
1696.24,12,Online,262.72,0,5,0
1457.99,1,Online,339.83,0,0,0
191.7,1,ATM,377.26,0,0,0
857.98,15,POS,86.95,0,4,0
59.31,8,ATM,282.58,0,5,1
962.3,12,Online,456.1,0,4,0
1325.21,2,POS,484.18,0,3,0
237.89,8,Online,328.07,0,1,0
578.48,12,Online,491.83,0,5,0
796.28,20,POS,285.37,0,2,0
1839.14,21,POS,221.3,0,5,1
1986.52,1,POS,275.79,0,3,1
90.78,7,ATM,57.86,1,5,1
1522.25,8,ATM,200.86,1,3,1
744.08,15,Online,229.2,0,5,0
785.52,1,POS,424.31,0,3,0
1508.78,5,Online,379.32,0,0,0
1836.93,21,Online,300.71,0,4,1
1901.91,7,Online,173.64,0,5,1
1154.67,4,Online,93.52,0,1,0
714.89,8,Online,173.88,0,0,0
1575.31,0,POS,339.9,0,3,0
502.75,8,ATM,131.52,0,1,0
1128.58,9,POS,213.44,1,0,0
717.8,22,POS,193.39,0,2,0
1313.61,3,POS,382.8,0,5,0
481.56,2,ATM,441.89,0,5,1
383.99,9,ATM,349.69,0,3,0
1836.56,14,ATM,170.8,0,0,0
204.51,10,POS,216.59,0,0,0
1012.41,13,ATM,71.68,0,3,1
442.48,5,Online,84.05,0,2,0
78.82,11,ATM,82.15,0,5,1
73.0,12,POS,65.29,0,4,1
351.27,16,POS,89.79,0,2,0
1733.67,15,Online,101.34,0,3,1
565.68,2,ATM,55.92,0,4,1
1900.97,1,ATM,320.13,0,0,0
1163.66,10,Online,495.2,0,2,0
873.79,8,POS,439.59,0,2,0
1160.6,2,POS,22.8,0,5,0
1033.88,17,ATM,211.53,0,5,0
1517.79,19,ATM,429.66,0,4,0
565.71,14,ATM,67.34,0,0,1
706.75,13,ATM,423.82,0,2,0
1788.29,1,ATM,296.35,0,4,0
1892.97,16,POS,465.65,0,2,0
1785.22,21,POS,438.02,0,5,0
839.48,7,POS,338.52,0,0,0
1560.95,9,POS,328.91,0,0,0
953.2,17,Online,106.58,0,1,0
995.58,18,POS,58.38,0,4,0
410.16,7,Online,207.7,0,5,0
1182.67,7,POS,93.29,0,5,0
373.09,2,ATM,51.21,0,5,0
663.8,2,ATM,151.16,0,3,0
1710.21,11,ATM,430.24,1,2,0
414.94,21,Online,8.57,0,0,0
143.25,16,POS,146.32,0,2,0
138.95,3,POS,212.03,0,2,0
1881.63,16,Online,255.28,0,3,0
1014.33,13,Online,90.79,1,0,1
819.41,18,Online,482.11,0,1,0
1621.95,8,Online,289.44,0,5,0
1671.82,20,Online,261.06,0,4,0
665.05,11,ATM,4.41,0,2,0
1387.54,4,POS,242.86,0,3,0
1542.47,10,Online,418.84,1,3,1
1309.65,19,ATM,109.82,0,4,0
304.04,2,Online,175.6,0,4,0
1751.89,20,ATM,10.29,0,0,0
1078.65,14,Online,488.46,0,2,0
565.66,13,POS,33.33,0,2,0
851.03,10,Online,449.11,0,4,0
76.1,19,Online,156.49,0,5,1
256.61,7,POS,293.78,0,1,0
1531.33,3,POS,339.66,0,2,1
1.02,11,Online,70.41,0,3,0
833.72,7,POS,221.88,0,5,0
1045.5,5,POS,162.73,0,4,0
110.21,14,ATM,28.3,0,2,0
1946.18,11,POS,416.6,0,0,0
453.02,15,POS,22.58,0,4,1
609.09,15,Online,326.63,0,3,0
608.58,20,Online,157.04,0,0,0
461.6,19,ATM,96.06,0,4,0
3.95,19,Online,333.54,1,4,0
1458.96,3,POS,287.27,0,2,0
1933.72,10,POS,157.63,0,0,0
449.36,12,POS,256.48,0,4,0
1326.43,8,Online,123.12,0,5,0
1484.05,3,POS,431.85,0,3,0
1697.0,11,POS,156.91,1,0,0
845.84,8,ATM,122.58,0,5,0
606.56,12,ATM,375.92,0,2,0
651.26,15,ATM,8.8,0,1,0
1425.53,5,Online,134.01,0,4,0
1633.74,9,POS,187.7,0,1,0
364.05,12,POS,441.12,0,4,0
742.51,6,POS,475.22,0,5,0
1803.98,18,ATM,358.24,0,2,0
1613.58,23,POS,246.27,0,2,0
1969.73,18,POS,320.31,0,2,0
1508.74,16,POS,207.0,0,2,0
787.0,12,POS,149.41,0,0,0
1181.69,12,POS,475.34,0,0,0
1322.37,20,Online,57.7,0,4,0
157.83,1,POS,173.2,1,0,0
1089.45,9,Online,449.54,0,4,0
1418.93,21,POS,361.57,0,0,0
335.48,12,Online,14.55,0,0,0
1561.48,8,POS,11.55,0,0,0
1167.96,0,POS,258.26,0,3,0
1904.49,13,POS,242.13,0,2,0
85.8,15,POS,221.5,0,3,0
531.39,19,ATM,151.17,0,0,0
1203.51,14,POS,493.32,0,0,0
593.82,0,Online,135.99,0,3,0
1429.13,16,ATM,245.02,0,5,0
1518.25,23,ATM,202.45,0,4,0
205.93,12,POS,85.12,0,2,0
1028.2,14,Online,101.31,0,4,0
1018.27,15,Online,459.15,0,5,0
739.19,15,ATM,429.14,0,2,0
1865.92,1,Online,99.52,0,1,0
1655.19,16,POS,437.83,0,2,0
1394.72,10,POS,104.59,0,4,0
1428.94,7,POS,313.27,0,2,0
923.97,19,POS,40.64,0,1,0
1842.07,2,POS,440.18,0,1,0
1389.5,11,ATM,25.75,0,0,0
1458.23,19,POS,277.47,0,1,0
1723.52,15,POS,389.86,0,3,0
548.87,13,ATM,58.42,0,4,0
1614.33,15,ATM,202.24,0,3,1
391.29,20,ATM,20.98,0,5,0
691.34,16,Online,341.38,0,3,1
671.89,10,Online,153.72,0,4,0
1957.07,16,POS,279.7,0,5,0
1713.22,18,POS,466.37,0,3,0
1402.64,21,POS,152.93,0,3,1
1454.39,0,Online,24.31,0,5,1
1124.58,11,POS,337.81,0,3,0
1894.23,14,POS,393.42,0,1,0
993.02,17,Online,478.93,1,4,0
761.65,22,ATM,78.9,1,4,0
326.91,13,Online,196.07,0,4,0
1572.63,0,POS,422.07,1,3,0
1469.15,12,Online,403.44,1,1,0
769.33,14,ATM,312.4,0,4,0
51.36,6,ATM,134.68,1,2,1
1678.16,14,ATM,142.02,0,4,0
23.82,19,ATM,62.0,0,0,0
1407.7,9,ATM,460.93,0,2,0
1940.54,13,ATM,86.47,0,4,1
875.88,5,POS,286.44,0,3,0
470.71,13,POS,292.18,0,4,0
1410.04,23,Online,184.8,0,1,0
1634.44,21,POS,176.26,0,1,0
1093.31,11,ATM,334.29,0,4,0
1934.1,10,POS,194.15,0,3,0
104.29,19,Online,127.56,0,3,0
1010.09,21,ATM,199.57,0,3,0
1437.19,23,POS,403.83,0,4,1
1725.42,18,POS,483.24,0,4,0
359.33,1,Online,317.98,0,0,0
1600.21,21,ATM,391.05,0,1,1
1105.86,19,Online,266.41,0,2,0
793.71,0,ATM,312.41,1,2,0
264.3,7,ATM,494.04,0,1,0
1730.73,13,POS,219.21,0,5,0
315.39,8,Online,33.13,0,0,0
620.27,1,Online,478.5,0,1,0
580.8,22,Online,396.53,0,0,0
1742.96,4,ATM,199.16,0,5,0
1345.73,22,Online,491.2,0,0,0
1593.57,7,ATM,172.77,0,3,1
501.69,15,Online,186.06,0,1,0
1250.12,21,Online,304.87,0,2,0
1143.92,15,POS,137.17,0,4,1
1665.83,12,Online,349.29,1,5,1
1812.27,19,POS,76.43,0,5,1
25.3,14,POS,54.01,0,4,0
1348.37,0,ATM,267.44,0,1,0
104.62,21,Online,277.75,0,4,1
1098.17,2,Online,53.33,0,0,0
575.98,5,Online,482.09,0,4,0
614.25,21,POS,286.64,0,0,1
706.56,13,Online,75.52,0,0,0
1242.96,3,ATM,155.72,0,2,0
668.77,17,ATM,400.12,0,4,0
1465.67,14,Online,261.62,0,2,0
809.65,8,POS,94.07,0,4,0
137.64,17,ATM,51.42,0,0,0
1567.74,2,ATM,215.39,0,4,0
572.23,9,POS,168.71,0,5,0
866.1,16,ATM,327.96,0,5,0
1371.2,6,POS,462.62,0,2,0
665.58,14,ATM,123.87,0,3,0
114.11,0,POS,427.62,0,5,0
748.47,10,ATM,460.23,0,2,0
1888.95,16,Online,451.0,0,3,0
1283.83,4,ATM,476.04,0,1,0
1343.29,6,ATM,421.05,0,2,0
1264.93,18,Online,296.74,1,5,0
398.79,23,Online,204.92,0,5,0
837.25,14,Online,245.84,0,4,0
1502.13,2,Online,436.31,0,3,0
203.64,14,POS,150.7,0,5,0
556.43,4,POS,79.63,0,4,0
553.36,22,ATM,70.41,0,3,1
864.61,11,ATM,413.5,0,2,0
1960.76,19,ATM,380.74,0,2,0
135.94,4,POS,248.82,0,4,1
1037.88,2,ATM,137.44,0,2,0
359.55,8,ATM,338.81,0,4,1
1941.38,8,POS,19.22,0,0,1
227.49,6,ATM,284.11,0,3,0
807.8,1,POS,199.21,0,4,0
1476.03,22,POS,488.93,0,3,0
1409.4,22,Online,253.78,0,0,0
846.03,20,Online,276.13,0,3,1
693.7,15,POS,356.18,0,4,0
795.83,8,POS,242.27,0,2,0
529.29,12,Online,112.28,0,3,1
411.46,18,ATM,268.64,0,3,0
966.6,19,ATM,472.13,0,5,0
537.8,16,ATM,204.96,0,5,0
575.64,5,POS,339.82,0,0,0
1313.86,3,Online,489.02,0,1,1
1937.11,0,ATM,414.96,0,2,0
1207.67,17,Online,329.52,0,4,0
154.88,18,Online,368.0,0,0,0
152.09,8,POS,468.24,0,4,0
1902.9,12,ATM,479.88,0,4,0
595.28,7,Online,484.48,0,3,0
185.04,22,POS,312.82,0,0,0
1198.49,12,POS,192.36,0,0,0
1247.67,14,POS,66.58,0,5,0
1297.36,10,ATM,192.77,0,2,0
535.54,11,ATM,471.48,0,1,0
31.21,13,POS,444.9,0,4,0
1930.07,3,ATM,261.83,0,2,0
502.54,0,ATM,268.5,0,5,0
1352.38,23,Online,154.46,0,2,0
1413.55,3,POS,227.25,0,4,1
1220.4,18,POS,357.22,0,3,0
626.5,8,ATM,201.22,0,3,0
542.92,9,POS,93.99,0,4,0
1195.74,3,POS,270.43,0,5,0
1732.33,19,POS,112.67,0,5,1
1893.52,8,ATM,487.14,0,0,0
212.71,12,ATM,195.17,0,1,0
310.5,11,ATM,454.83,0,3,0
1889.53,10,Online,112.78,0,1,0
1473.33,11,POS,94.6,0,2,0
1766.1,17,Online,308.45,0,2,0
406.06,11,ATM,389.69,0,4,1
1175.58,15,Online,283.38,0,4,0
1402.58,4,POS,114.9,0,4,0
1360.54,19,POS,18.95,0,5,0
816.9,11,ATM,309.14,0,3,0
31.77,20,ATM,65.52,0,1,0
1166.27,10,Online,171.59,0,2,0
506.95,8,ATM,337.89,1,1,0
901.06,17,Online,49.01,0,3,0
1915.2,2,POS,63.63,0,1,0
798.67,19,POS,30.83,0,1,0
1679.76,16,POS,498.04,0,5,1
377.89,13,POS,193.54,0,4,1
1345.25,0,POS,452.9,0,5,0
1954.04,16,Online,146.79,0,5,0
204.68,7,POS,376.6,0,1,0
17.63,4,Online,109.53,0,1,0
867.73,4,POS,249.16,0,5,0
186.16,8,Online,412.31,0,1,0
1497.02,2,Online,408.17,0,5,0
1829.18,18,Online,397.14,0,0,1
868.61,22,ATM,411.87,0,5,0
518.16,8,Online,105.74,0,2,0
869.37,21,Online,241.11,0,2,0
1447.17,17,POS,242.44,1,1,0
19.1,15,Online,445.25,0,5,0
1179.32,0,Online,148.45,0,5,0
1226.97,1,ATM,465.75,0,4,0
1275.74,13,POS,225.4,0,4,0
484.8,13,ATM,334.89,0,4,1
1428.39,0,ATM,134.44,0,5,0
183.69,15,ATM,205.15,1,5,0
399.34,14,Online,354.9,0,2,0
1755.06,14,ATM,256.37,0,3,1
1477.71,11,ATM,465.35,0,1,0
28.48,15,POS,368.56,0,2,0
497.5,13,POS,282.2,0,4,0
429.6,23,POS,443.33,0,2,0
542.34,14,POS,332.78,0,2,1
495.87,22,ATM,323.66,0,2,0
125.99,14,POS,123.19,0,4,0
918.42,18,Online,197.43,0,3,0
1465.73,7,ATM,341.65,0,0,0
1213.86,1,POS,445.9,0,1,0
1346.07,1,ATM,157.77,0,1,0
163.22,9,POS,107.74,1,2,0
1903.03,2,ATM,296.85,0,3,1
1677.15,22,POS,33.6,0,4,1
1610.38,16,Online,357.27,0,0,0
1646.14,7,POS,351.57,0,0,0
1865.49,22,ATM,177.48,0,2,0
1088.96,3,ATM,446.34,0,2,0
401.36,13,Online,251.09,0,4,0
1233.95,20,ATM,322.88,0,4,0
1486.02,9,Online,104.79,0,5,0
1476.1,0,ATM,208.67,0,4,0
1043.38,3,ATM,431.21,0,2,0
137.85,0,Online,106.47,0,3,0
742.85,16,ATM,195.29,0,2,0
1841.61,16,ATM,159.04,0,2,0
1169.31,6,Online,75.56,0,0,0
1077.13,22,POS,144.86,0,4,0
538.44,19,Online,116.39,0,1,0
737.53,14,ATM,461.8,0,4,1
1790.8,12,POS,370.54,0,5,1
1333.26,1,POS,158.05,0,3,0
1574.99,18,POS,381.67,0,3,1
909.24,23,Online,11.07,0,4,0
1260.86,12,POS,263.26,0,4,0
497.52,23,POS,125.17,0,2,0
1411.22,10,POS,57.16,0,1,0
855.78,21,ATM,441.88,0,2,0
885.65,14,Online,99.67,0,0,0
1299.0,9,Online,411.2,0,0,0
1872.62,8,ATM,206.61,0,3,1
128.95,8,POS,7.15,0,3,0
1649.66,19,ATM,366.27,1,1,0
585.47,0,ATM,298.18,0,3,0
888.39,16,POS,172.09,0,5,0
44.8,11,POS,140.77,0,0,0
602.79,9,Online,36.85,0,1,0
1005.76,4,POS,470.71,0,0,0
113.3,17,ATM,246.99,0,4,0
982.7,14,ATM,42.76,0,4,1
1854.29,5,POS,434.34,0,1,1
211.68,6,Online,139.42,0,2,0
1529.12,16,ATM,101.8,0,5,0
819.93,5,POS,140.47,0,5,0
1310.69,7,Online,282.29,0,3,0
521.21,11,Online,37.03,0,1,0
319.83,20,ATM,240.88,0,5,0
321.76,13,ATM,447.87,0,3,0
141.91,11,Online,94.09,0,0,0
372.11,22,Online,165.59,0,2,1
1328.77,9,Online,198.06,0,3,1
1763.5,21,POS,293.11,0,4,1
1628.44,19,ATM,459.63,0,4,1
1370.58,14,Online,197.27,0,0,0
221.75,6,ATM,34.58,0,1,0
579.09,8,ATM,173.98,0,3,0
620.3,9,ATM,95.04,0,0,0
500.66,9,Online,325.89,0,4,1
1030.5,15,POS,14.63,1,4,0
1071.57,6,Online,145.96,0,4,0
714.42,4,ATM,272.59,0,2,0
708.22,22,Online,138.67,0,2,0
1657.28,2,Online,275.5,0,4,1
1578.8,17,ATM,57.36,0,5,0
616.28,10,ATM,471.4,1,1,0
1827.66,14,Online,145.45,0,2,1
1905.68,20,Online,461.5,0,3,0
654.16,19,Online,162.92,0,2,0
709.5,4,Online,390.92,0,3,1
1011.76,23,POS,123.09,0,2,0
1882.3,11,Online,334.88,0,4,1
1752.76,3,POS,161.86,0,3,0
206.03,14,ATM,254.58,0,1,0
786.07,8,POS,336.91,0,2,0
1107.19,6,ATM,294.44,0,2,0
1006.76,9,POS,288.14,0,4,0
388.53,22,ATM,32.84,0,3,1
1717.77,12,Online,124.54,0,5,0
1354.2,7,POS,285.92,0,4,0
1675.98,11,POS,9.16,0,3,0
1717.67,21,ATM,125.32,0,2,0
1496.96,23,ATM,114.59,0,2,0
878.98,18,POS,124.93,0,2,0
1221.48,0,ATM,267.8,0,2,0
321.57,15,Online,290.98,0,0,0
1347.62,21,POS,454.5,0,2,0
359.33,16,Online,193.02,0,2,0
1388.21,17,POS,463.29,0,5,0
459.97,10,Online,325.98,0,5,0
235.99,17,POS,456.33,0,3,0
331.4,6,ATM,416.74,0,2,0
4.98,17,POS,343.79,0,2,0
1437.76,7,Online,178.05,0,3,1
1465.07,5,POS,120.56,0,2,0
1030.35,6,Online,111.2,0,2,0
323.56,22,Online,476.09,1,4,0
168.03,21,Online,479.29,0,0,0
39.24,9,ATM,362.42,0,3,0
332.33,10,POS,441.9,0,4,0
1781.82,12,Online,459.5,0,5,1
483.83,8,ATM,255.78,0,1,0
709.19,6,Online,314.53,0,1,0
211.59,8,POS,209.38,0,5,0
445.5,12,ATM,209.25,0,0,0
1038.93,2,Online,19.21,0,1,0
1215.9,2,Online,216.91,0,0,0
491.46,0,Online,336.74,0,1,0
116.41,20,POS,210.99,0,1,0
782.67,19,ATM,436.2,0,4,0
469.17,1,ATM,166.28,0,1,0
439.89,2,ATM,66.34,0,5,0
1919.77,14,Online,405.78,0,0,0
1232.98,23,ATM,336.97,1,2,0
1114.2,5,Online,120.91,0,2,0
832.13,12,POS,268.23,0,2,0
858.46,20,ATM,200.93,0,0,0
1082.27,0,Online,469.43,0,0,0
1393.16,19,ATM,303.67,0,2,0
1404.59,18,ATM,79.19,1,5,0
344.22,0,POS,251.07,0,1,0
1000.73,20,ATM,431.28,0,2,0
824.5,21,POS,335.75,0,3,0
1741.18,1,ATM,421.23,0,0,0
1263.21,14,ATM,125.2,0,3,0
1065.48,13,ATM,444.18,0,3,0
231.67,18,ATM,377.81,0,0,0
1211.67,10,ATM,364.46,0,2,0
235.29,14,ATM,173.27,0,5,0
675.08,5,POS,443.83,0,4,1
286.54,19,POS,318.99,0,3,0
1384.46,8,Online,425.92,0,2,0
413.3,4,ATM,180.49,0,4,0
784.33,19,POS,72.83,0,3,0
1791.45,1,ATM,166.17,0,2,0
409.43,5,ATM,227.63,0,3,0
1016.1,17,POS,266.7,0,2,0
839.12,22,ATM,255.4,0,5,0
37.23,18,POS,273.03,0,1,0
1585.72,8,POS,420.85,0,1,1
139.02,20,Online,85.05,0,0,0
949.04,23,Online,158.03,1,4,0
1121.8,5,Online,444.3,0,3,0
1257.22,13,Online,280.23,0,3,0
1377.57,23,ATM,291.69,0,2,0
507.29,12,ATM,239.03,0,4,0
20.95,10,Online,274.49,0,3,0
1447.16,11,POS,99.04,0,4,0
1071.78,18,POS,273.43,0,4,0
1672.4,18,POS,498.59,0,1,0
1642.96,20,POS,283.02,0,3,0
1686.81,18,ATM,22.2,1,3,1
970.7,23,POS,398.22,0,0,0
667.92,12,POS,198.24,0,4,0
1583.32,13,Online,76.84,1,2,1
903.14,23,POS,431.26,0,1,0
367.7,17,ATM,98.99,0,0,0
1710.09,11,POS,460.38,0,1,0
1765.24,3,POS,220.9,0,2,0
933.15,9,ATM,371.4,0,0,0
152.32,16,Online,273.5,0,1,0
776.26,3,ATM,128.31,0,2,0
1607.27,11,Online,335.55,0,5,0
1803.65,12,POS,478.96,0,0,0
407.74,3,Online,384.82,0,2,0
134.88,9,Online,302.01,0,0,0
1754.82,2,Online,495.31,0,3,1
779.42,14,POS,132.66,0,3,1
1083.98,1,Online,31.17,0,1,0
1936.16,16,Online,16.07,0,4,0
134.06,5,POS,355.34,0,5,0
1296.99,7,ATM,415.12,0,4,0
149.14,2,ATM,317.55,0,2,0
751.56,17,ATM,452.51,0,0,0
1607.83,21,POS,348.99,1,3,1
867.51,0,POS,185.48,0,4,0
1994.37,15,ATM,90.63,1,3,1
1118.56,6,Online,462.32,0,5,0
643.0,2,ATM,51.8,0,2,0
441.0,22,POS,271.49,0,5,0
701.69,3,Online,157.0,0,5,0
745.69,8,Online,135.71,0,2,0
138.36,4,POS,322.92,0,0,0
739.78,18,Online,115.62,0,5,0
929.01,14,ATM,458.18,0,4,0
1445.75,7,POS,203.02,0,2,1
1313.8,5,POS,338.69,0,2,0
1417.82,17,POS,363.88,0,3,0
17.72,18,POS,341.47,0,1,0
436.12,23,Online,451.7,0,5,0
1323.71,14,POS,115.57,0,4,0
968.49,6,POS,43.03,0,0,0
11.62,9,Online,27.73,0,5,0
1609.18,5,POS,438.92,0,0,0
1545.85,13,Online,486.64,0,3,1
1097.29,16,Online,151.26,0,5,0
133.86,8,POS,346.76,1,0,1
1533.26,18,ATM,4.46,0,5,0
1167.84,4,POS,94.32,0,2,0
1564.14,22,ATM,344.64,0,5,1
1503.74,6,Online,32.94,0,4,1
1606.2,18,ATM,234.26,0,5,0
1036.5,19,POS,331.29,0,0,0
281.51,6,POS,382.98,0,4,0
1342.64,23,ATM,226.91,0,0,0
1241.33,1,POS,315.14,0,1,0
1484.76,22,ATM,269.79,0,1,0
340.59,15,Online,26.15,1,4,0
390.76,12,ATM,371.4,0,1,0
1780.93,7,ATM,86.18,0,1,0
1500.21,5,ATM,15.9,0,2,0
1816.55,5,ATM,225.58,0,0,1
1517.67,8,Online,432.82,1,1,1
1194.71,3,Online,75.41,0,4,0
1308.61,10,Online,6.43,0,2,0
1778.37,4,ATM,54.99,0,1,0
1158.03,16,Online,181.83,0,5,0
1265.15,19,POS,290.09,0,4,0
313.8,6,Online,96.51,0,0,0
948.37,14,ATM,400.98,1,5,0
1433.08,14,POS,376.65,0,1,0
542.61,13,ATM,347.93,0,4,0
405.31,12,POS,243.73,0,5,0
628.34,10,ATM,182.61,0,4,1
483.76,12,ATM,187.79,0,3,1
430.61,21,POS,251.54,0,5,1
850.28,23,Online,38.66,0,4,1
1815.77,8,POS,341.15,0,5,0
1014.61,9,POS,175.75,0,3,0
376.65,3,POS,112.38,0,0,0
154.87,16,POS,139.16,0,0,0
1392.62,13,POS,90.15,0,2,0
766.21,23,ATM,450.78,0,5,0
1643.84,17,ATM,84.52,0,3,0
1319.36,10,Online,441.46,0,4,0
1592.69,15,Online,286.12,0,2,0
544.62,0,POS,433.73,1,5,1
1385.03,6,Online,237.03,0,2,0
528.86,9,Online,463.82,0,5,0
1878.2,8,POS,105.75,0,0,0
1273.11,2,ATM,277.35,0,4,1
649.7,21,ATM,62.92,0,3,0
539.75,22,Online,223.61,0,0,0
382.66,13,ATM,284.95,0,2,0
1389.59,14,ATM,302.84,0,1,0
438.21,1,Online,182.76,1,2,0
1191.01,23,POS,38.17,1,1,0
530.01,13,Online,327.66,0,5,0
1324.28,15,Online,244.22,0,0,0
1630.06,6,Online,68.44,0,5,1
1556.27,3,POS,467.94,0,3,1
1521.94,17,POS,477.83,0,4,1
376.26,23,POS,428.3,1,1,1
177.68,4,POS,421.93,0,4,0
1398.2,5,Online,49.34,0,5,0
737.33,6,ATM,496.71,0,0,0
865.26,14,Online,200.19,0,0,0
63.27,0,POS,81.56,0,5,0
519.89,23,ATM,406.05,0,5,0
68.32,3,Online,112.87,0,0,0
1758.49,0,ATM,263.09,0,3,0
487.55,10,POS,64.01,0,1,0
1115.12,17,ATM,237.32,0,4,0
78.92,13,ATM,279.07,0,2,0
1334.03,21,POS,222.96,1,5,1
646.73,10,ATM,34.74,0,5,0
1795.94,9,Online,242.47,0,0,0
1776.35,16,ATM,234.47,0,4,0
651.26,3,Online,130.81,1,4,1
1802.02,23,ATM,460.8,0,3,0
1992.32,14,ATM,208.9,0,1,0
1651.01,15,POS,432.06,0,3,1
1689.9,20,POS,54.83,0,3,0
498.77,12,Online,159.44,1,4,0
1153.83,8,POS,88.17,0,1,0
135.44,10,POS,204.21,0,1,0
190.74,10,POS,55.82,0,1,0
1997.79,5,POS,220.52,0,0,0
653.95,0,POS,176.94,0,1,0
1496.62,21,Online,111.66,0,4,0
1613.52,5,Online,321.09,0,0,0
1716.19,12,POS,475.46,0,2,0
1995.26,21,POS,103.56,0,5,0
483.75,23,Online,355.9,1,3,0
81.66,21,ATM,371.19,1,1,1
822.97,4,Online,249.06,0,2,0
261.03,14,ATM,448.83,0,1,0
45.83,17,POS,483.2,0,3,0
721.49,19,POS,181.12,0,4,0
1567.69,13,Online,325.52,0,4,0
1132.8,14,POS,331.11,0,3,1
626.24,4,ATM,201.82,1,2,1
1309.03,3,ATM,158.4,1,0,1
464.8,1,Online,466.87,0,5,0
29.75,6,ATM,394.99,0,5,1
1528.94,9,Online,57.23,1,5,1
1247.86,15,Online,59.94,0,0,0
1524.84,9,ATM,461.27,0,1,0
78.84,17,ATM,40.7,0,3,0
1674.4,16,ATM,344.21,0,3,0
1239.43,20,ATM,113.38,0,0,0
1127.23,12,ATM,17.59,0,2,0
1249.6,0,ATM,29.82,0,5,0
1729.0,0,ATM,186.76,0,3,1
1174.29,14,POS,38.79,0,4,0
1162.32,0,Online,298.32,0,4,1
1981.37,5,Online,323.63,0,3,1
1513.7,12,ATM,186.73,1,5,1
885.15,0,Online,371.44,0,5,0
1415.09,4,ATM,245.02,0,5,1
779.07,8,POS,215.11,1,2,0
458.52,16,Online,203.49,0,4,0
1194.11,15,Online,215.55,0,2,0
1856.44,7,POS,483.94,0,0,0
1858.35,16,POS,340.7,0,1,0
684.47,14,POS,157.6,0,5,0
1055.83,23,Online,366.93,0,0,0
424.06,0,Online,165.13,0,1,0
1991.27,11,POS,62.86,0,4,0
1962.25,4,POS,237.68,0,1,0
1299.37,23,POS,375.51,0,1,0
1609.02,5,POS,188.83,0,3,0
1430.49,0,POS,434.59,0,1,0
1186.72,0,ATM,193.48,0,3,0
107.64,9,POS,174.92,0,1,0
910.07,9,ATM,499.12,0,3,0
1349.9,2,Online,241.24,0,4,0
1355.39,16,Online,402.61,1,4,1
746.87,18,ATM,402.49,0,1,0
1883.44,10,POS,463.18,0,2,1
335.55,17,Online,42.45,0,4,0
1001.22,1,POS,135.61,0,0,0
1382.08,8,POS,383.87,0,0,0
1394.57,23,ATM,281.3,0,3,0
1297.63,16,Online,279.81,0,2,0
551.3,13,Online,83.11,0,5,0
313.26,3,ATM,140.58,0,3,0
1272.24,16,POS,260.67,0,1,0
1199.0,16,POS,138.59,0,4,0
359.53,11,Online,105.14,0,2,0
1410.57,19,ATM,43.88,0,3,0
910.89,17,ATM,77.86,0,3,1
1335.85,2,POS,384.43,0,0,0
1674.9,10,POS,359.39,0,1,0
340.29,17,ATM,22.92,0,3,1
39.27,3,Online,101.64,0,0,0
1558.43,16,POS,280.23,0,2,0
1219.79,17,ATM,161.31,0,3,0
1399.58,4,ATM,411.62,0,5,0
1676.47,13,ATM,392.49,0,5,0
1605.82,9,Online,445.79,0,0,0
1921.88,14,POS,281.47,0,5,0
1072.33,0,POS,176.04,0,1,0
977.5,15,POS,303.03,1,4,1
804.37,10,Online,44.57,0,5,1
308.23,22,POS,4.79,0,2,0
1145.64,19,POS,8.55,0,3,0
554.75,5,POS,203.77,0,0,0
1842.69,23,POS,114.04,0,3,1
1166.8,21,Online,78.67,0,4,1
1186.09,15,ATM,307.66,0,3,1
710.49,1,ATM,497.55,0,3,0
104.93,0,POS,88.88,0,0,0
64.46,23,POS,273.21,0,4,1
847.25,23,POS,59.86,0,2,0
170.05,8,Online,467.12,0,0,0
1214.09,21,POS,145.88,0,4,1
1762.07,11,Online,439.17,0,4,0
1765.95,16,POS,141.54,0,3,0
1318.43,14,POS,403.03,0,1,0
423.25,18,ATM,104.69,0,1,0
1726.13,21,POS,146.39,0,2,0
1772.3,9,Online,96.24,0,3,1
394.11,11,ATM,132.13,0,1,0
1475.11,13,Online,417.43,0,0,0
573.75,8,ATM,319.52,0,2,0
1605.48,12,Online,202.94,0,3,0
1994.48,2,ATM,485.76,0,5,0
61.02,20,Online,232.43,0,0,0
1794.83,13,Online,484.88,0,1,0
1245.64,20,POS,98.29,0,1,0
1946.79,9,ATM,452.32,0,1,1
930.55,15,ATM,6.91,0,1,0
1694.93,6,POS,272.65,0,4,1
125.73,3,Online,211.53,0,5,0
671.22,19,Online,262.54,0,2,0
134.97,22,ATM,276.72,0,2,0
1950.71,10,Online,194.52,0,1,0
1634.13,15,ATM,499.1,0,2,0
